"","Brand_Name","Sales_Source","Week_Ending_Sat","Latest_Year","Sold_Units","Retail_Price","Gross_Revenue_.Sales.","units_sold_source_promo","Total_Discount","Net_Revenue_Sales","Number_of_Transactions","Average_AMA_Star_Ratings","Total_Searches_On_AMA","Total_Unique_Searches_On_AMA","Total_Unique_Branded_Organic_Searches_On_AMA","Total_Clicks_On_AMA","Total_Impressions_On_AMA","Total_Ops_On_AMA","Avg_Search_Position_On_AMA","Total_Organic_Searches_On_AMA","Total_Unique_Organic_Searches_On_AMA","Total_Organic_Clicks_On_AMA","Total_Organic_Impressions_On_AMA","Total_Organic_Ops_On_AMA","Avg_Organic_Search_Position_On_AMA","Total_Branded_Organic_Searches_On_AMA","Total_Unique_Branded_Organic_Searches.1_On_AMA","Total_Sponsored_Searches_On_AMA","Total_Unique_Sponsored_Searches_On_AMA","Total_Category_Organic_Searches_On_AMA","Total_Unique_Category_Organic_Searches_On_AMA","Total_Unique_Category_Sponsored_Searches_On_AMA","Total_Branded_Sponsored_Searches_On_AMA","Total_Unique_Branded_Sponsored_Searches_On_AMA","Total_Category_Sponsored_Searches_On_AMA","ACV_Weighted_Distribution_from_IRI","dsp_Ad_Spend","sb_Ad_Spend","sd_Ad_Spend","sp_Ad_Spend","internetDisplay_Ad_Spend","mobileApp_Ad_Spend","mobileWeb_Ad_Spend","avod_Ad_Spend","onlineVideo_Ad_Spend","mobileWebVideo_Ad_Spend","dsp_Impressions","sb_Impressions","sd_Impressions","sp_Impressions","internetDisplay_Impressions","mobileApp_Impressions","mobileWeb_Impressions","avod_Impressions","onlineVideo_Impressions","mobileWebVideo_Impressions","dsp_Clicks","sb_Clicks","sd_Clicks","sp_Clicks","internetDisplay_Clicks","mobileApp_Clicks","mobileWeb_Clicks","avod_Clicks","onlineVideo_Clicks","mobileWebVideo_Clicks","dsp_Ad_Attributed_Sales_on_AMA","sb_Ad_Attributed_Sales_on_AMA","sd_Ad_Attributed_Sales_on_AMA","sp_Ad_Attributed_Sales_on_AMA","internetDisplay_Ad_Attributed_Sales_on_AMA","mobileApp_Ad_Attributed_Sales_on_AMA","mobileWeb_Ad_Attributed_Sales_on_AMA","avod_Ad_Attributed_Sales_on_AMA","onlineVideo_Ad_Attributed_Sales_on_AMA","mobileWebVideo_Ad_Attributed_Sales_on_AMA","dsp_Ad_Units_from_Kantar","sb_Ad_Units_from_Kantar","sd_Ad_Units_from_Kantar","sp_Ad_Units_from_Kantar","internetDisplay_Ad_Units_from_Kantar","mobileApp_Ad_Units_from_Kantar","mobileWeb_Ad_Units_from_Kantar","avod_Ad_Units_from_Kantar","onlineVideo_Ad_Units_from_Kantar","mobileWebVideo_Ad_Units_from_Kantar","Labor_Force_Statistics_from_the_Current_Population_Survey..Seas._Civilian_Labor_Force_Level","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_hourly_earnings_of_all_employees._total_private._seasonally_adjusted","CPI_for_All_Urban_Consumers_.CPI.U..All_items_in_U.S._city_average._all_urban_consumers._not_seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_weekly_hours_of_production_and_nonsupervisory_employees._total_private._seasonally_adjusted","CPI_for_All_Urban_Consumers_.CPI.U..All_items_._old_base_in_U.S._city_average._all_urban_consumers._not_seasonally_adjusted","Import_Export_Price_Indexes.Monthly_export_price_index_for_BEA_End_Use._All_commodities._not_seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_hourly_earnings_of_production_and_nonsupervisory_employees._total_private._seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_weekly_hours_of_all_employees._total_private._seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..All_employees._thousands._total_nonfarm._seasonally_adjusted","Labor_Force_Statistics_from_the_Current_Population_Survey..Seas._Unemployment_Rate","Labor_Force_Statistics_from_the_Current_Population_Survey..Seas._Employment_Level","CPI_for_Urban_Wage_Earners_and_Clerical_Workers_.CPI.W..All_items_in_U.S._city_average._urban_wage_earners_and_clerical_workers._not_seasonally_adjusted","PPI_Commodity_Data.PPI_Commodity_data_for_Final_demand._not_seasonally_adjusted","PPI_Commodity_Data.PPI_Commodity_data_for_Final_demand._seasonally_adjusted","Import_Export_Price_Indexes.Monthly_import_price_index_for_BEA_End_Use._All_commodities._not_seasonally_adjusted","PPI_Commodity_Data.PPI_Commodity_data_for_Final_demand.Finished_goods._not_seasonally_adjusted","Week_Ending_Sun","Avg_Sales_Price"
"62","BA","AMA",2020-09-12,FALSE,30314,161.791582278477,4841452.11000053,0,0,4841452.11000053,0,3.6578798185941,4607713,2228857,131743,212686,4607713,1534305.68999995,13.2998606901081,2754668,1477662,160844,2754668,1306321.13999996,12.9892847341313,1057984,131743,1853045,1356848,1696684,1345919,1296372,93869,60476,1759176,0,55775.85,67589.74,2649.42,186137.73,569.21,0,0,10684.19,0,0,7223853,2722159,1839462,25039661,0,0,0,0,0,0,3570,12114,1924,64423,0,0,0,0,0,0,494189.49,369093.25920105,8096.67993736267,1193837.04438591,0,0,0,0,0,0,0,0,0,0,3,0,0,41,0,0,1122501.1,206.612,1822.1868,239.61,5458.4684,860.02,173.684,243.81,992782.7,53.2,1037498,1778.1792,832.58,832.37,863.59,1424.15,2020-09-13,159.710104572162
"63","BA","AMA",2020-09-19,FALSE,18159,149.961904274135,2545655.42000017,0,0,2545655.42000017,0,3.7484126984127,3538250,1582602,159320,172589,3538250,961444.539999971,12.837039779552,2728317,1258540,145862,2728317,851166.149999976,13.4017876221861,1320637,159320,809933,628433,1407680,1099220,554401,118899,74032,691034,0,40418.38,4887.88,1253.61,71193.2,171.47,0,0,26831.11,0,0,2206385,557706,278584,9982769,0,0,0,0,0,0,431,1312,404,26871,0,0,0,0,0,0,213266.59,64903.1303405762,1242.40001106262,612901.798465729,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,1123613.4,206.644666666667,1822.3632,239.773333333333,5458.9976,860.346666666667,173.749333333333,243.973333333333,993839.466666667,51.5666666666667,1041009.66666667,1778.2968,833.886666666667,833.513333333333,863.426666666667,1424.96666666667,2020-09-20,140.186982763378
"64","BA","AMA",2020-09-26,FALSE,14034,154.987179514474,2186513.61000002,0,0,2186513.61000002,0,3.60992578849722,1879806,889162,50547,70749,1879806,643609.629999982,13.3798078099549,1114533,601147,53038,1114533,568940.749999986,14.4593089661769,382649,50547,765273,582965,731884,550600,543333,70908,39632,694365,0,34756.13,3248.52,461.52,81184.01,424.21,0,0,35961.42,0,0,1397125,357073,152312,11557838,0,0,0,0,0,0,51,995,148,22528,0,0,0,0,0,0,114299.13,24500.6398048401,881.579986572266,463042.056386948,0,0,0,0,0,0,0,0,0,0,4,0,0,138,0,0,1124725.7,206.677333333333,1822.5396,239.936666666667,5459.5268,860.673333333333,173.814666666667,244.136666666667,994896.233333333,49.9333333333333,1044521.33333333,1778.4144,835.193333333333,834.656666666667,863.263333333333,1425.78333333333,2020-09-27,155.801169303122
"65","BA","AMA",2020-10-03,FALSE,15876,182.967881491878,2938856.40000022,0,0,2938856.40000022,0,3.29499072356215,1800676,858776,44769,65952,1800676,735666.19999998,13.7761796125455,980101,516377,49263,980101,639841.079999984,14.6733418290564,330109,44769,820575,579229,649992,471608,550294,49671,28935,770904,0,55088.59,6987.98,283.96,110848.02,36.3,0,0,15814.02,0,0,6495648,503188,108304,10683192,0,0,0,0,0,0,3107,1538,111,24414,0,0,0,0,0,0,151092.72,26749.9300365448,0,605216.112930298,0,0,0,0,0,0,0,0,0,0,2,0,0,61,0,0,1125644.70322581,206.729225806452,1822.66362580645,240.08,5459.89887741935,861.153548387097,173.887483870968,244.26064516129,995888.051612903,48.4612903225806,1047611.12903226,1778.46921290323,836.301290322581,835.66,863.13935483871,1426.5,2020-10-04,185.113151927452
"66","BA","AMA",2020-10-10,FALSE,12372,155.178666741291,1919946.75999994,0,0,1919946.75999994,0,3.71224489795918,1917247,924597,39168,60507,1917247,569859.309999987,14.6631727680367,1044051,564336,41106,1044051,474547.009999991,15.6943176147525,301260,39168,873196,628428,742791,525168,601012,51445,27416,821751,0,50113.85,14777.02,263.95,111313.54,2198.48,0,0,12692.88,0,0,7852155,703182,1308,9170670,0,0,0,0,0,0,3438,2665,27,25571,0,0,0,0,0,0,171534.27,54673.0592441559,0,518472.235174179,0,0,0,0,0,0,0,0,0,0,7,0,0,51,0,0,1125371.70967742,206.899677419355,1822.46467741935,240.1,5459.30203225807,862.58064516129,174.006451612903,244.141935483871,996479.35483871,47.9838709677419,1048099.38709677,1778.13683870968,836.183870967742,835.8,863.258064516129,1426.6,2020-10-11,155.184833494984
"67","BA","AMA",2020-10-17,FALSE,21767,177.192206539498,3936671.04000074,8784,668275.070000004,3268395.97000074,0,3.47103174603175,2802097,1313334,68832,110598,2802097,1065929.26999997,13.5392390056447,1753066,922631,85238,1753066,902783.979999978,14.1244311395007,558150,68832,1049031,722249,1194916,853799,676916,77838,45333,971193,0,66478.32,78926.76,5646.42,181062.12,852.49,0,0,25883.52,0,0,9512085,1946563,1581036,10693510,0,0,0,0,0,0,3472,9591,1980,31442,0,0,0,0,0,0,399907.71,372178.495676041,16846.7996864319,826221.943027496,0,0,0,0,0,0,0,0,0,0,3,0,0,104,0,0,1124905.41935484,207.08935483871,1822.21335483871,240.1,5458.54806451613,864.161290322581,174.132903225806,243.983870967742,997005.709677419,47.6677419354839,1048165.77419355,1777.74167741936,835.867741935484,835.8,863.416129032258,1426.6,2020-10-18,150.15371755413
"68","BA","AMA",2020-10-24,FALSE,9189,148.06111955873,1340058.84999995,0,0,1340058.84999995,0,3.75549886621315,1531889,767449,34021,46448,1531889,410144.959999992,14.5432240847738,962145,515905,35551,962145,357114.049999995,15.1178242364716,291615,34021,569744,422782,670530,481884,394620,50236,28162,519508,0,64084.46,6963.12,2936.01,61145.56,2488.43,0,0,48087.8,0,0,7607572,681282,733138,5708434,0,0,0,0,0,0,2692,1665,1085,14320,0,0,0,0,0,0,114977.75,56705.4293589592,5229.92994689941,251254.747030258,0,0,0,0,0,0,0,0,0,0,9,0,0,194,0,0,1124439.12903226,207.279032258064,1821.96203225806,240.1,5457.79409677419,865.741935483871,174.25935483871,243.825806451613,997532.064516129,47.3516129032258,1048232.16129032,1777.34651612903,835.551612903226,835.8,863.574193548387,1426.6,2020-10-25,145.832936119268
"69","BA","AMA",2020-10-31,FALSE,10709,161.453505933111,1764297.69999994,0,0,1764297.69999994,0,4.1639146567718,1367864,680106,34718,48033,1367864,464719.289999991,14.9776352034998,1059380,550977,42241,1059380,435244.929999992,13.7208197247447,314155,34718,308484,236488,745225,516259,208420,51064,28068,257420,0,59562.79,9980.55,1000.86,29855.95,0,0,0,37580.88,0,0,6117364,728183,107885,3847140,0,0,0,0,0,0,1929,2066,267,9516,0,0,0,0,0,0,131063.44,67457.1192207336,4629.76987266541,274898.876052856,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,1123972.83870968,207.468709677419,1821.71070967742,240.1,5457.04012903226,867.322580645161,174.385806451613,243.667741935484,998058.419354839,47.0354838709678,1048298.5483871,1776.95135483871,835.235483870968,835.8,863.732258064516,1426.6,2020-11-01,164.749061537019
"70","BA","AMA",2020-11-07,FALSE,8587,139.823372762142,1177580.91999996,0,0,1177580.91999996,0,3.85695970695971,894479,440169,19367,21790,894479,203068.61,15.9776931599288,507648,261889,15582,507648,169638.71,15.8442956536813,179585,19367,386831,263172,328063,242522,247570,33995,15602,352836,0,62768.45,38455.65,471.53,49253.48,511.3,0,0,0,0,0,6509290,1685565,30630,5140267,0,0,0,0,0,0,2319,6111,89,11678,0,0,0,0,0,0,61607.13,102019.858388901,2436.8599395752,238995.147260666,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1123896.2,207.802,1821.83166666667,240.006666666667,5457.4002,869.4,174.682666666667,243.506666666667,998176.666666667,46.9,1048440.86666667,1777.02,835.193333333333,836.173333333333,864.92,1427.16,2020-11-08,137.135311517406
"71","BA","AMA",2020-11-14,FALSE,9382,142.098286437391,1278222.80999996,0,0,1278222.80999996,0,4.23968253968254,1562116,763860,34316,54285,1562116,371608.889999994,14.2583495719908,890967,468661,38048,890967,317917.669999996,14.9135198048861,334688,34316,671149,485762,556279,434345,456624,62740,29138,608409,0,72351.31,61719.13,4960.25,74602.81,1369.02,0,0,11169.3,0,0,6561097,2429689,1211360,6821410,0,0,0,0,0,0,2250,9232,1696,15547,0,0,0,0,0,0,74964.79,167451.757974625,6594.01986503601,233292.917179108,0,0,0,0,0,0,0,0,0,0,21,0,0,31,0,0,1124111.8,208.243,1822.23183333333,239.843333333333,5458.5958,871.85,175.107333333333,243.343333333333,997988.833333333,46.9,1048640.13333333,1777.4365,835.356666666667,836.826666666667,866.88,1428.14,2020-11-15,136.242039010868
"72","BA","AMA",2020-11-21,FALSE,10045,141.590346555318,1338803.48999996,0,0,1338803.48999996,0,4.56122448979592,1415836,715914,35916,57724,1415836,418616.799999993,15.8248709596309,837532,442168,43367,837532,364850.379999995,16.5614651141688,322052,35916,578304,421687,515480,406252,393420,60173,28267,518131,0,108371.24,38282.44,3740.06,63111.97,1011.34,0,1709.59,1441.2,0,0,8972856,1790274,1409737,6055889,0,0,0,0,0,0,3284,6904,1992,13967,0,0,0,0,0,0,98228.84,127828.967962265,9860.2398929596,227356.726871491,0,0,0,0,0,0,0,0,0,0,13,0,8,4,0,0,1124327.4,208.684,1822.632,239.68,5459.7914,874.3,175.532,243.18,997801,46.9,1048839.4,1777.853,835.52,837.48,868.84,1429.12,2020-11-22,133.28058636137
"73","BA","AMA",2020-11-28,FALSE,15717,148.034709884704,2381474.90000013,5277,0,2381474.90000013,0,3.88775510204082,2345110,1127488,52045,96726,2345110,633659.679999982,14.3670331029248,1097267,536617,63723,1097267,515178.569999989,16.2998723191347,481584,52045,1247843,843187,615683,484572,808064,61364,35123,1186479,0,180652.13,73208.06,7903.86,142260.54,1179.24,0,8453.66,6320.96,0,0,13451394,2483176,1775291,8536262,0,0,0,0,0,0,4309,11509,2438,24429,0,0,0,0,0,0,282767.5,217149.048833847,25598.61003685,426001.427690506,0,0,0,0,0,0,0,0,0,0,15,0,25,18,0,0,1124543,209.125,1823.03216666667,239.516666666667,5460.987,876.75,175.956666666667,243.016666666667,997613.166666667,46.9,1049038.66666667,1778.2695,835.683333333333,838.133333333333,870.8,1430.1,2020-11-29,151.522230705614
"74","BA","AMA",2020-12-05,FALSE,11251,139.047736511004,1494849.53999996,0,0,1494849.53999996,0,4.33715213358071,2121119,1106033,39423,76963,2121119,447023.029999991,14.3179538724607,1057993,586028,47088,1057993,347149.249999995,16.9565620944562,347031,39423,1063126,790453,710962,546605,758347,70015,32106,993111,0,112739.96,74447.95,7668.87,134350.55,1813.01,0,5292.77,14894.81,0,0,11387367,2550217,1862798,8237116,0,0,0,0,0,0,3780,9880,2747,21544,0,0,0,0,0,0,137159.74,156661.627365112,18038.0096626282,307823.145050049,0,0,0,0,0,0,0,0,0,0,22,0,13,21,0,0,1124456.95483871,209.435838709677,1823.84596236559,239.500107526882,5463.42353548387,880.095161290323,176.251333333333,243.048494623656,997734.446236559,46.7548387096774,1049235.48172043,1779.14640322581,836.52247311828,839.264086021505,873.07935483871,1432.32838709677,2020-12-06,132.863704559591
"75","BA","AMA",2020-12-12,FALSE,10226,148.711112435434,1472767.23999995,0,0,1472767.23999995,0,3.85714285714286,1995557,934841,39511,68645,1995557,472085.839999989,13.4361183368854,1034465,554121,42082,1034465,376131.479999993,14.9987819790906,364721,39511,961092,660043,669744,514610,635763,44711,24280,916381,0,116621.34,57383.53,4126.23,117687.48,273.26,0,8287.58,19486.8,0,0,8921937,2031765,1326904,7495730,0,0,0,0,0,0,3528,9220,1960,20963,0,0,0,0,0,0,136952.68,159061.448505402,13342.0197811127,287333.597070694,0,0,0,0,0,0,0,0,0,0,21,0,14,45,0,0,1123707.29032258,209.460322580645,1825.56974193548,239.806451612903,5468.59012903226,885.409677419355,176.26,243.509677419355,998535.774193548,46.2903225806452,1049426.90322581,1781.03619354839,838.848387096774,841.445161290323,876.061290322581,1437.30322580645,2020-12-13,144.021830627807
"76","BA","AMA",2020-12-19,FALSE,9642,146.175312630547,1348410.00999995,0,0,1348410.00999995,0,4.07866419294991,1893813,873392,36915,55439,1893813,378242.869999993,14.5659354962713,1068232,574484,37673,1068232,318375.429999996,15.2187867429547,358109,36915,825581,546873,710123,537569,521513,55786,25360,769795,0,109380.85,56419.72,3309.76,94972.31,272.9,0,1979.88,866.08,0,0,8465507,1772278,1329450,8157923,0,0,0,0,0,0,3278,8273,1980,18547,0,0,0,0,0,0,114407.72,154899.167346954,7704.07984733582,260645.16753006,0,0,0,0,0,0,0,0,0,0,24,0,8,2,1,0,1122937.51612903,209.476129032258,1827.32109677419,240.122580645161,5473.8394516129,890.783870967742,176.26,243.983870967742,999357.709677419,45.8161290322581,1049618.16129032,1782.95667741935,841.21935483871,843.658064516129,879.064516129032,1442.36129032258,2020-12-20,139.847543040858
"77","BA","AMA",2020-12-26,FALSE,7244,132.540525013254,918542.039999988,0,0,918542.039999988,0,3.96269841269841,1065540,522523,34210,43320,1065540,290521.609999996,17.9543630459673,741567,352465,34361,741567,258014.649999997,17.6999192251004,321794,34210,323973,254357,419773,318255,230048,54462,24309,269511,0,158503.08,21713.98,1327.44,35498.84,198,0,0,866.08,0,0,11265823,1115889,792794,3948830,0,0,0,0,0,0,4289,4003,1232,8966,0,0,0,0,0,0,81496.59,76775.469291687,5033.05990028381,152549.458721161,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1122167.74193548,209.491935483871,1829.0724516129,240.438709677419,5479.08877419355,896.158064516129,176.26,244.458064516129,1000179.64516129,45.341935483871,1049809.41935484,1784.87716129032,843.590322580645,845.870967741935,882.067741935484,1447.41935483871,2020-12-27,126.80039204859
"78","BA","AMA",2021-01-02,FALSE,10395,130.30495112352,1288099.81999996,0,0,1288099.81999996,0,3.49676870748299,1477870,694307,41784,50520,1477870,376873.229999993,18.7430409981934,1088842,483820,42088,1088842,336962.859999995,19.4369375905779,476715,41784,389028,317741,612127,442036,283717,60366,34024,328662,0,167771.28,15276.03,1905.59,39707.55,2.4,0,2116.74,0,0,0,16853347,788872,894734,4366179,0,0,0,0,0,0,8434,2876,1485,10386,0,0,0,0,0,0,170280.57,63973.519613266,9779.77985954285,234585.237592697,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,1121462.03225806,209.517419354839,1830.85516129032,240.706451612903,5484.43167741935,901.406451612903,176.267741935484,244.864516129032,1001019.96774194,44.8774193548387,1050024.09677419,1786.82977419355,845.912903225807,848.035483870968,885.032258064516,1452.40967741935,2021-01-03,123.915326599323
"79","BA","AMA",2021-01-09,FALSE,11306,128.00569721115,1377365.99999996,0,0,1377365.99999996,0,4.35714285714286,1668418,793429,35207,54070,1668418,401858.589999991,15.1840671822049,1036333,512949,33997,1036333,325509.689999995,17.1224152854343,341602,35207,632085,484965,694731,477742,455636,55921,29329,576164,0,143330.85,31387.21,6072.43,85137,450.91,0,1783.49,0,0,0,15945811,1359341,4336637,6015820,0,0,0,0,0,0,8791,6330,4572,19377,0,0,0,0,0,0,172811.03,130132.268573761,11424.0999240875,302469.948324203,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,1121525.09677419,209.659032258065,1833.01412903226,240.393548387097,5490.8975483871,905.145161290323,176.368387096774,244.458064516129,1002080.93548387,44.5290322580645,1050519.80645161,1789.16793548387,847.654838709678,849.61935483871,887.532258064516,1456.58709677419,2021-01-10,121.826110030069
"80","BA","AMA",2021-01-16,FALSE,10962,133.848230623364,1414897.28999996,0,0,1414897.28999996,0,4.07142857142857,2155629,843486,33211,58731,2155629,394660.369999991,13.7683836133212,1305704,574134,37300,1305704,303442.919999996,15.5093597017394,337367,33211,849925,559048,968337,540923,532000,57588,27048,792337,0,121621.96,41236.7,5784.2,110299.87,616.83,0,2917.32,0,0,0,14926650,1333352,3492857,8331828,0,0,0,0,0,0,8542,8278,4835,22400,0,0,0,0,0,0,163366.63,161985.158899307,17720.1798801422,385781.479610443,0,0,0,0,0,0,0,0,0,0,43,0,12,0,0,0,1121801.70967742,209.832903225806,1835.27761290323,239.91935483871,5497.67535483871,908.464516129032,176.494838709677,243.825806451613,1003203.19354839,44.2129032258065,1051093.58064516,1791.61319354839,849.235483870968,851.041935483871,889.903225806452,1460.53870967742,2021-01-17,129.072914614118
"81","BA","AMA",2021-01-23,FALSE,10391,130.98131646876,1251541.15999996,0,0,1251541.15999996,0,4.11904761904762,2040495,805550,33842,50747,2040495,323058.149999994,14.6837914329611,1307057,585476,37999,1307057,279016.469999996,15.3892485178535,347072,33842,733438,479760,959985,551634,452664,65260,27096,668178,0,128696.91,36446.3,6215.95,81478.68,564.42,0,0,36776.64,0,0,14373167,1279087,3993829,9140234,0,0,0,0,0,0,7534,7842,5442,15497,0,0,0,0,0,0,137315.55,166550.33757019,12985.2998065949,250325.247829437,0,0,0,0,0,0,0,0,0,0,62,0,0,58,0,0,1122078.32258065,210.006774193548,1837.54109677419,239.445161290323,5504.45316129032,911.783870967742,176.621290322581,243.193548387097,1004325.4516129,43.8967741935484,1051667.35483871,1794.0584516129,850.816129032258,852.464516129032,892.274193548387,1464.49032258064,2021-01-24,120.444727167738
"82","BA","AMA",2021-01-30,FALSE,11258,129.318583044356,1385785.74999994,0,0,1385785.74999994,0,3.87959183673469,1690817,745930,29818,54059,1690817,333535.999999995,15.133730025189,1035869,533956,39310,1035869,284876.569999997,16.2933208735854,288558,29818,654948,443677,747311,504138,419928,52351,23749,602597,0,127573.73,46439.55,6778.13,92746.3,5435.38,0,0,10145.28,0,0,13115380,1336466,3932393,8900964,0,0,0,0,0,0,6240,8330,5396,16542,0,0,0,0,0,0,167456.55,145854.218355179,15590.8398990631,267727.068061829,0,0,0,0,0,0,0,0,0,0,65,0,0,16,0,0,1122354.93548387,210.18064516129,1839.80458064516,238.970967741936,5511.23096774194,915.103225806452,176.747741935484,242.561290322581,1005447.70967742,43.5806451612903,1052241.12903226,1796.50370967742,852.396774193548,853.887096774194,894.645161290323,1468.44193548387,2021-01-31,123.093422455138
"83","BA","AMA",2021-02-06,FALSE,9928,129.822566837693,1178746.60999995,0,0,1178746.60999995,0,4.3987012987013,1046561,508856,17310,32640,1046561,199306.999999999,17.2900624043892,620435,338708,23857,620435,167827.53,18.8093434445188,151351,17310,426126,310834,469084,321398,297816,25348,13018,400778,0,64874.52,34120.02,6925.94,78143.85,303.68,0,176.54,634.08,0,0,10246814,1124184,3470032,6753823,0,0,0,0,0,0,5866,6188,4812,12398,0,0,0,0,0,0,147179.92,115279.109063148,14682.1598052978,210587.598421097,0,0,0,0,0,0,0,0,0,0,48,0,2,1,0,0,1122717,210.295,1842.49525,238.925,5519.29125,919.475,176.8875,242.425,1006617,43.25,1052998.75,1799.47,854.125,855.3,897.425,1473.475,2021-02-07,118.729513497175
"84","BA","AMA",2021-02-13,FALSE,11328,135.117280477402,1395682.34999995,0,0,1395682.34999995,0,4.12857142857143,1362806,591418,25982,47946,1362806,328475.509999994,15.3389352556417,806184,409398,37242,806184,278890.709999997,16.6758568763459,243905,25982,556622,365049,562279,383416,344474,39991,20575,516631,0,57026.19,19195.5,5785.95,83556.02,110.4,0,0,0,0,0,9717420,787976,2321654,7686778,0,0,0,0,0,0,5726,4058,3414,12687,0,0,0,0,0,0,188305.24,113891.349262238,19824.449716568,207278.898286819,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1123193,210.33,1845.7555,239.45,5529.0615,925.25,177.045,242.95,1007849,42.9,1054001.5,1803.131,856.05,856.7,900.75,1479.95,2021-02-14,123.206422139827
"85","BA","AMA",2021-02-20,FALSE,10045,125.326827001907,1123286.92999996,0,0,1123286.92999996,0,4.00519480519481,1443408,557181,24458,36233,1443408,290458.009999997,14.172262451088,932119,432773,27147,932119,246727.799999998,15.5250767337647,247300,24458,511289,307377,684819,408315,287764,40176,19613,471113,0,55657.32,19551.82,5816.18,78024.04,73.6,0,706.16,0,0,0,9567937,867102,2233479,5630888,0,0,0,0,0,0,5658,3831,3543,10730,0,0,0,0,0,0,150902,87795.7304973602,17639.7000694275,183403.949962616,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,1123669,210.365,1849.01575,239.975,5538.83175,931.025,177.2025,243.475,1009081,42.55,1055004.25,1806.792,857.975,858.1,904.075,1486.425,2021-02-21,111.825478347433
"86","BA","AMA",2021-02-27,FALSE,10661,130.084315912327,1280419.90999992,0,0,1280419.90999992,0,3.94722222222222,1539751,632462,24176,37419,1539751,319558.389999996,13.1902060787751,1044774,509170,27200,1044774,266488.359999998,14.6789621487518,250658,24176,494977,332120,794116,484994,312677,38901,19443,456076,0,59797.17,21106.44,7511.49,89160.89,837.07,0,0,0,0,0,9989086,1128709,2410563,5984076,0,0,0,0,0,0,6318,4161,3687,11350,0,0,0,0,0,0,145916.66,102504.919091701,22473.4297008514,246128.018621445,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1124145,210.4,1852.276,240.5,5548.602,936.8,177.36,244,1010313,42.2,1056007,1810.453,859.9,859.5,907.4,1492.9,2021-02-28,120.103171372284
"87","BA","AMA",2021-03-06,FALSE,10961,138.447064174452,1364283.71999988,0,0,1364283.71999988,0,4.20714285714286,1760154,784726,26862,40805,1760154,316473.739999998,14.4169924904298,1073228,529985,28631,1073228,263116.699999999,15.1993267041113,270989,26862,686926,488868,802239,503123,467524,42086,21344,644840,0,48652.33,23511.44,8259.68,100580.51,0,0,0,350.59,0,0,9167695,1330432,2310003,6783007,0,0,0,0,0,0,6481,4652,3717,14278,0,0,0,0,0,0,149146.5,123083.319730759,28225.5298042297,267712.538215637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1124652.06451613,210.514838709677,1855.61374193548,240.8,5558.60177419355,941.183870967742,177.544838709677,244.3,1011195.16129032,42,1056796.09677419,1814.10441935484,861.88064516129,861.112903225806,910.112903225806,1497.48064516129,2021-03-07,124.46708511996
"88","BA","AMA",2021-03-13,FALSE,10158,133.339973735134,1210604.04999995,2,673.98,1209930.06999995,0,4.35952380952381,1841382,827584,28687,37568,1841382,281848.199999997,14.8693986364589,1143016,570093,26721,1143016,241315.719999998,15.6815635126717,298371,28687,698366,501438,844645,541406,478659,49492,22779,648874,0,46710.17,20042.86,5938.87,92065.27,462.15,0,0,21736.58,0,0,9135586,1216990,1471105,6497315,0,0,0,0,0,0,6171,4131,2449,13893,0,0,0,0,0,0,148907.96,109009.789632797,13636.9799537659,242204.967761993,0,0,0,0,0,0,0,0,0,0,1,0,0,62,0,0,1125200.5483871,210.736129032258,1859.05480645161,240.8,5568.90758064516,943.712903225806,177.766129032258,244.3,1011610.87096774,42,1057300.32258065,1817.74306451613,863.935483870968,863.009677419355,912.009677419355,1499.53548387097,2021-03-14,119.11105237251
